epoch,step,train_cls_loss_epoch,train_cls_loss_step,train_loss_epoch,train_loss_step,train_mode_0_l2_dist_epoch,train_mode_0_l2_dist_step,train_mode_0_pinn_loss_epoch,train_mode_0_pinn_loss_step,train_mode_0_reg_nll_epoch,train_mode_0_reg_nll_step,train_mode_1_l2_dist_epoch,train_mode_1_l2_dist_step,train_mode_1_pinn_loss_epoch,train_mode_1_pinn_loss_step,train_mode_1_reg_nll_epoch,train_mode_1_reg_nll_step,train_mode_2_l2_dist_epoch,train_mode_2_l2_dist_step,train_mode_2_pinn_loss_epoch,train_mode_2_pinn_loss_step,train_mode_2_reg_nll_epoch,train_mode_2_reg_nll_step,train_mode_3_l2_dist_epoch,train_mode_3_l2_dist_step,train_mode_3_pinn_loss_epoch,train_mode_3_pinn_loss_step,train_mode_3_reg_nll_epoch,train_mode_3_reg_nll_step,train_mode_4_l2_dist_epoch,train_mode_4_l2_dist_step,train_mode_4_pinn_loss_epoch,train_mode_4_pinn_loss_step,train_mode_4_reg_nll_epoch,train_mode_4_reg_nll_step,train_mode_5_l2_dist_epoch,train_mode_5_l2_dist_step,train_mode_5_pinn_loss_epoch,train_mode_5_pinn_loss_step,train_mode_5_reg_nll_epoch,train_mode_5_reg_nll_step,train_pinn_loss_epoch,train_pinn_loss_step,train_reg_loss_prop_epoch,train_reg_loss_prop_over_epoch,train_reg_loss_prop_over_step,train_reg_loss_prop_step,val_Brier,val_MR,val_cls_loss,val_loss,val_minADE,val_minFDE,val_mode_0_l2_dist,val_mode_0_pinn_loss,val_mode_0_reg_nll,val_mode_1_l2_dist,val_mode_1_pinn_loss,val_mode_1_reg_nll,val_mode_2_l2_dist,val_mode_2_pinn_loss,val_mode_2_reg_nll,val_mode_3_l2_dist,val_mode_3_pinn_loss,val_mode_3_reg_nll,val_mode_4_l2_dist,val_mode_4_pinn_loss,val_mode_4_reg_nll,val_mode_5_l2_dist,val_mode_5_pinn_loss,val_mode_5_reg_nll,val_pinn_loss,val_reg_loss_prop,val_reg_loss_prop_over
0,109,,8.070477485656738,,18.383026123046875,,5.663735389709473,,0.3148916959762573,,6.8933515548706055,,6.40347957611084,,0.3180776834487915,,7.1282453536987305,,6.255105018615723,,0.318064421415329,,7.092350482940674,,5.712693214416504,,0.3162039518356323,,6.9444684982299805,,6.400142669677734,,0.3141290843486786,,7.153939723968506,,5.9085259437561035,,0.31488558650016785,,6.976679801940918,,0.31604206562042236,,,4.492752552032471,5.819796085357666,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,119,,8.428872108459473,,18.99834442138672,,8.753251075744629,,0.28863808512687683,,7.870444297790527,,8.87218189239502,,0.28862330317497253,,7.91214656829834,,8.839253425598145,,0.2855565547943115,,7.864516258239746,,9.535666465759277,,0.28536590933799744,,8.069999694824219,,9.596694946289062,,0.2874772548675537,,8.115301132202148,,8.553750038146973,,0.2863386571407318,,7.812846660614014,,0.28699991106987,,,4.7635650634765625,5.805906772613525,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,129,,7.891802787780762,,17.896259307861328,,5.055406093597412,,0.2441832721233368,,6.8389081954956055,,4.443626403808594,,0.2448005974292755,,6.610872268676758,,4.872438907623291,,0.24393746256828308,,6.828214168548584,,4.6827850341796875,,0.24493731558322906,,6.728745937347412,,4.607633590698242,,0.24249261617660522,,6.658212661743164,,4.41864538192749,,0.2444741129875183,,6.61935567855835,,0.24413757026195526,,,4.441565036773682,5.56289005279541,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,139,,7.6662163734436035,,17.327106475830078,,4.532660961151123,,0.2545945942401886,,6.160501003265381,,4.589163303375244,,0.25556227564811707,,6.243904113769531,,4.3296380043029785,,0.2542046308517456,,6.165269374847412,,4.57220458984375,,0.25693279504776,,6.204191207885742,,4.380797386169434,,0.25472450256347656,,6.198742866516113,,4.1614508628845215,,0.255334734916687,,6.077317714691162,,0.25522562861442566,,,4.274259567260742,5.386630058288574,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,149,,7.869122505187988,,17.227163314819336,,6.316381454467773,,0.24653850495815277,,7.122629642486572,,5.7383713722229,,0.24554075300693512,,6.87235164642334,,6.053754806518555,,0.24665257334709167,,6.991274356842041,,5.9679765701293945,,0.24792981147766113,,6.97100305557251,,6.099664211273193,,0.24846826493740082,,7.074550628662109,,5.606721878051758,,0.2471134513616562,,6.858898162841797,,0.2470405399799347,,,4.036397457122803,5.321643352508545,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,159,,7.182089328765869,,15.353271484375,,3.572262763977051,,0.20002137124538422,,5.8742852210998535,,3.418987512588501,,0.20144353806972504,,5.835489273071289,,3.1989240646362305,,0.20027625560760498,,5.72833251953125,,3.414088487625122,,0.20083346962928772,,5.785860538482666,,3.243727445602417,,0.19935430586338043,,5.725052356719971,,3.690843105316162,,0.1989452838897705,,5.941992282867432,,0.2001456916332245,,,3.367243766784668,4.803938865661621,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,169,,7.058325290679932,,15.16938591003418,,6.8345465660095215,,0.21282288432121277,,7.407936096191406,,7.05473518371582,,0.21242476999759674,,7.440467357635498,,6.636306285858154,,0.2096414566040039,,7.243652820587158,,6.293159484863281,,0.21133995056152344,,7.171590328216553,,5.89684534072876,,0.2107239067554474,,6.9141645431518555,,6.601552963256836,,0.21084105968475342,,7.292651176452637,,0.21129903197288513,,,3.3499226570129395,4.761137962341309,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,179,,7.664736747741699,,16.507389068603516,,7.6999406814575195,,0.1843392699956894,,8.26130485534668,,8.093806266784668,,0.18328562378883362,,8.481304168701172,,7.305497169494629,,0.18431951105594635,,8.028894424438477,,7.97674560546875,,0.18337516486644745,,8.390782356262207,,7.913370609283447,,0.18727776408195496,,8.380209922790527,,7.918838977813721,,0.1850118786096573,,8.315515518188477,,0.1846015453338623,,,3.938849449157715,4.903804302215576,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,189,,6.8785552978515625,,14.784132957458496,,4.260593891143799,,0.18515458703041077,,6.069723129272461,,4.508805274963379,,0.18701161444187164,,6.131404876708984,,3.959073066711426,,0.1856541931629181,,5.95630407333374,,4.306648254394531,,0.1848326027393341,,6.101649284362793,,4.517366886138916,,0.18451744318008423,,6.172122478485107,,4.3664445877075195,,0.18492916226387024,,6.175662040710449,,0.1853499412536621,,,3.3986151218414307,4.506962776184082,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,199,,6.840580463409424,,14.77782917022705,,5.602231979370117,,0.21175885200500488,,6.673984050750732,,5.583697319030762,,0.2128383219242096,,6.7143731117248535,,5.378992557525635,,0.2108667641878128,,6.610604286193848,,5.410442352294922,,0.21185216307640076,,6.608123779296875,,6.091350078582764,,0.21395252645015717,,6.974506855010986,,6.020098686218262,,0.21184466779232025,,6.84945011138916,,0.2121855467557907,,,3.3284788131713867,4.60876989364624,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,209,,7.1558051109313965,,15.48600959777832,,6.485420227050781,,0.20786090195178986,,7.152431488037109,,7.202917098999023,,0.2149699479341507,,7.51531982421875,,6.669748783111572,,0.20881901681423187,,7.296419620513916,,6.924985885620117,,0.21715058386325836,,7.355402946472168,,7.011194705963135,,0.21530593931674957,,7.451144695281982,,6.688067436218262,,0.21067798137664795,,7.205901622772217,,0.2124640792608261,,,3.627988815307617,4.702216148376465,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,219,,6.698941230773926,,14.205890655517578,,6.160391330718994,,0.1858339160680771,,6.917692184448242,,6.6998610496521,,0.1896534264087677,,7.247356414794922,,5.9466872215271,,0.18689967691898346,,6.82606315612793,,6.461167335510254,,0.18539485335350037,,7.056947708129883,,6.769256591796875,,0.18777881562709808,,7.123465538024902,,5.947229385375977,,0.18542596697807312,,6.770291328430176,,0.18683113157749176,,,3.2389488220214844,4.268000602722168,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,229,,6.372068881988525,,13.383413314819336,,4.7241530418396,,0.18213941156864166,,6.418314456939697,,4.756875038146973,,0.18232771754264832,,6.425447940826416,,4.745218276977539,,0.184152752161026,,6.464122772216797,,4.810575485229492,,0.1836264282464981,,6.5317158699035645,,4.548859596252441,,0.18309547007083893,,6.3672285079956055,,4.734101295471191,,0.18363109230995178,,6.3839569091796875,,0.183162122964859,,,2.909910202026367,4.101434707641602,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,239,,7.024744510650635,,14.885568618774414,,6.136335372924805,,0.1949300765991211,,7.347630023956299,,6.375679969787598,,0.19980859756469727,,7.512502193450928,,5.597278118133545,,0.195071741938591,,6.947633266448975,,6.396298885345459,,0.19447308778762817,,7.574676990509033,,6.0334343910217285,,0.1961442232131958,,7.280520915985107,,6.2108540534973145,,0.19629555940628052,,7.472241401672363,,0.1961205154657364,,,3.43466854095459,4.426155090332031,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,249,,6.414285182952881,,13.710567474365234,,10.539663314819336,,0.20176444947719574,,9.042889595031738,,11.324466705322266,,0.210604727268219,,9.35461139678955,,10.610459327697754,,0.2024763822555542,,9.000450134277344,,10.694746017456055,,0.20387433469295502,,9.082167625427246,,10.909893989562988,,0.20620112121105194,,9.268473625183105,,10.358105659484863,,0.20433804392814636,,9.010870933532715,,0.20487652719020844,,,3.15494966506958,4.141332626342773,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,259,,6.140549659729004,,12.365365982055664,,5.7801947593688965,,0.19135570526123047,,7.190033435821533,,6.316207408905029,,0.19178226590156555,,7.355704307556152,,5.539451599121094,,0.19079457223415375,,6.901056289672852,,6.392463684082031,,0.19163258373737335,,7.390975475311279,,5.695329666137695,,0.19106386601924896,,6.994956016540527,,6.006687164306641,,0.1903635412454605,,7.167112827301025,,0.19116543233394623,,,2.5285227298736572,3.696293830871582,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,269,,6.348644256591797,,13.122974395751953,,5.819064140319824,,0.196243554353714,,6.99141263961792,,5.8958740234375,,0.20101842284202576,,7.170234203338623,,4.735677719116211,,0.1977071464061737,,6.352450847625732,,5.582965850830078,,0.20113898813724518,,6.890262126922607,,5.401213645935059,,0.20283988118171692,,6.882317066192627,,5.402481555938721,,0.19956734776496887,,6.827460765838623,,0.1997525691986084,,,2.88090181350708,3.893427848815918,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,279,,7.002760410308838,,14.287437438964844,,7.8656325340271,,0.2089187055826187,,8.412322044372559,,8.660904884338379,,0.2116365134716034,,8.753884315490723,,7.136436462402344,,0.2074163258075714,,8.039793968200684,,7.069762706756592,,0.20859470963478088,,8.037747383117676,,7.234227180480957,,0.2104596346616745,,7.929224967956543,,7.348618030548096,,0.20981015264987946,,8.098078727722168,,0.2094726860523224,,,3.137979030609131,4.146697998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,289,,6.046965599060059,,12.383866310119629,,8.042997360229492,,0.20350266993045807,,8.407937049865723,,9.373393058776855,,0.20917318761348724,,9.296479225158691,,7.690556526184082,,0.2024303376674652,,8.296351432800293,,8.480932235717773,,0.2048104852437973,,8.624781608581543,,9.405237197875977,,0.20624032616615295,,9.408376693725586,,8.148876190185547,,0.20493841171264648,,8.599996566772461,,0.20518255233764648,,,2.607081890106201,3.729818820953369,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,299,,6.005286693572998,,11.889486312866211,,3.5972025394439697,,0.1968519538640976,,5.6078691482543945,,3.627462863922119,,0.19794140756130219,,5.790643692016602,,3.6853528022766113,,0.19864752888679504,,5.882596015930176,,3.9658734798431396,,0.19563007354736328,,5.988572120666504,,3.7145302295684814,,0.1966986209154129,,5.780867099761963,,3.8091394901275635,,0.1973741203546524,,5.781651973724365,,0.19719065725803375,,,2.42301607131958,3.46118426322937,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,309,,5.898519992828369,,11.78359603881836,,5.980888366699219,,0.19233492016792297,,7.745763778686523,,6.62908935546875,,0.19706366956233978,,8.411543846130371,,5.407845973968506,,0.19066490232944489,,7.269632339477539,,5.81417179107666,,0.19460096955299377,,7.609812259674072,,6.437558174133301,,0.1974039375782013,,8.247654914855957,,6.286660194396973,,0.19332721829414368,,7.990238666534424,,0.19423261284828186,,,2.4106714725494385,3.47440505027771,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,319,,5.356847763061523,,11.021807670593262,,5.871774196624756,,0.18185710906982422,,7.66115140914917,,7.271730422973633,,0.18466594815254211,,8.45273208618164,,5.673964023590088,,0.17872931063175201,,7.387134075164795,,5.768259048461914,,0.18013836443424225,,7.520921230316162,,6.315522193908691,,0.18326887488365173,,7.839893817901611,,6.304426193237305,,0.18236778676509857,,7.782491683959961,,0.18183791637420654,,,2.25958514213562,3.4053750038146973,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,329,,6.014225006103516,,12.338699340820312,,6.98745584487915,,0.2049613744020462,,8.036255836486816,,7.584455966949463,,0.2064530998468399,,8.658864974975586,,6.752930641174316,,0.20120438933372498,,8.012340545654297,,7.445094108581543,,0.20525707304477692,,8.459178924560547,,7.75462007522583,,0.20495069026947021,,8.714079856872559,,7.241471767425537,,0.20314814150333405,,8.345833778381348,,0.20432913303375244,,,2.6831986904144287,3.6412761211395264,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,339,,5.0931806564331055,,10.086991310119629,,6.871010780334473,,0.18406806886196136,,7.992436408996582,,7.3388214111328125,,0.18790192902088165,,8.424620628356934,,5.848884105682373,,0.1858295351266861,,7.341113567352295,,6.309231281280518,,0.18424393236637115,,7.769190788269043,,6.2517876625061035,,0.18742488324642181,,7.686763763427734,,6.453718185424805,,0.1851019561290741,,7.659870624542236,,0.1857617050409317,,,1.891154408454895,3.102656364440918,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,349,,6.4952850341796875,,13.911492347717285,,6.563111305236816,,0.2182585895061493,,8.113631248474121,,7.923830986022949,,0.22042760252952576,,9.051834106445312,,6.28962516784668,,0.21393920481204987,,7.85409688949585,,6.799801826477051,,0.21619011461734772,,8.287479400634766,,7.166505336761475,,0.2192654311656952,,8.481775283813477,,6.895687103271484,,0.21572832763195038,,8.32256031036377,,0.21730156242847443,,,3.2655627727508545,4.150644302368164,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,359,,6.326539516448975,,12.610822677612305,,4.902713298797607,,0.20166468620300293,,6.138435363769531,,6.017762184143066,,0.20280013978481293,,6.724939346313477,,4.7955145835876465,,0.20092369616031647,,6.033133029937744,,4.811280727386475,,0.20093777775764465,,6.12343692779541,,4.96130895614624,,0.20247338712215424,,6.2632317543029785,,5.99763298034668,,0.20383726060390472,,6.742387294769287,,0.20210613310337067,,,2.6462340354919434,3.638049840927124,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,369,,6.379032135009766,,12.46609878540039,,7.413286209106445,,0.20726725459098816,,8.512992858886719,,7.030442714691162,,0.2130739390850067,,8.178812980651855,,5.79709005355835,,0.2093949019908905,,7.385881423950195,,6.54768180847168,,0.20625802874565125,,7.847810745239258,,7.192264556884766,,0.2132597267627716,,8.332282066345215,,6.614743709564209,,0.2097903937101364,,8.085275650024414,,0.20984067022800446,,,2.5934555530548096,3.4936113357543945,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,379,,5.892902851104736,,12.133138656616211,,8.676716804504395,,0.20407722890377045,,8.325907707214355,,8.593337059020996,,0.2071254402399063,,8.436441421508789,,7.4342169761657715,,0.20080183446407318,,7.586574554443359,,7.875058650970459,,0.20506754517555237,,8.064874649047852,,7.919528961181641,,0.20586146414279938,,8.041186332702637,,8.174383163452148,,0.20546124875545502,,8.181676864624023,,0.20473243296146393,,,2.685863971710205,3.5543711185455322,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,389,,6.010804653167725,,12.166975975036621,,6.2364044189453125,,0.18748383224010468,,7.908779144287109,,6.594640254974365,,0.18970228731632233,,8.139814376831055,,5.601492404937744,,0.18619504570960999,,7.308679580688477,,6.8896613121032715,,0.18665862083435059,,8.130160331726074,,7.162749290466309,,0.18965457379817963,,8.362578392028809,,6.3184027671813965,,0.18904605507850647,,7.70157527923584,,0.188123419880867,,,2.60636830329895,3.5498030185699463,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,399,,5.9966888427734375,,12.995203018188477,,5.819953918457031,,0.19533874094486237,,7.293972969055176,,5.910267353057861,,0.1953420490026474,,7.3490400314331055,,5.647064208984375,,0.1960218995809555,,7.091880798339844,,5.8690185546875,,0.19552770256996155,,7.362847805023193,,5.5623602867126465,,0.19591622054576874,,7.065669536590576,,5.403069019317627,,0.19521008431911469,,7.130699157714844,,0.19555947184562683,,,3.0431127548217773,3.955401659011841,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,409,,4.909825325012207,,9.902510643005371,,5.620861053466797,,0.18786285817623138,,7.269023418426514,,6.725922584533691,,0.19233106076717377,,7.925620079040527,,5.36284065246582,,0.1847837120294571,,7.002850532531738,,5.974127292633057,,0.1859147846698761,,7.19287633895874,,6.297662258148193,,0.18926754593849182,,7.3229546546936035,,5.729184150695801,,0.18936054408550262,,7.12260627746582,,0.18825340270996094,,,1.9780807495117188,3.0146048069000244,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,419,,6.010883808135986,,11.811685562133789,,6.469444751739502,,0.2017258107662201,,7.063370227813721,,7.4388251304626465,,0.20391733944416046,,7.425521373748779,,6.3552680015563965,,0.1991657167673111,,6.899326801300049,,6.482933521270752,,0.20214436948299408,,6.962607383728027,,6.762047290802002,,0.20486138761043549,,7.32904577255249,,6.869269371032715,,0.20329426229000092,,7.328081130981445,,0.20251813530921936,,,2.4149065017700195,3.385894536972046,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,429,,5.421308994293213,,10.83091926574707,,7.932604789733887,,0.19564446806907654,,7.811398506164551,,9.187736511230469,,0.20019826292991638,,8.701683044433594,,6.655691623687744,,0.1948978155851364,,6.9967169761657715,,7.4177165031433105,,0.19375836849212646,,7.774531364440918,,7.628729820251465,,0.19725506007671356,,7.793130397796631,,7.559556484222412,,0.20051634311676025,,7.590223789215088,,0.19704505801200867,,,2.243262529373169,3.1663472652435303,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,439,,5.385632514953613,,11.616053581237793,,7.219382286071777,,0.1960095465183258,,8.67247200012207,,7.782597541809082,,0.20125338435173035,,8.831418991088867,,7.064505577087402,,0.19467470049858093,,8.687113761901855,,6.639235496520996,,0.19591034948825836,,7.882855415344238,,7.487401008605957,,0.19666825234889984,,8.508358001708984,,7.6084818840026855,,0.19703392684459686,,8.9891357421875,,0.19692501425743103,,,2.7247705459594727,3.505650281906128,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,449,,5.8369317054748535,,11.62456226348877,,7.347404956817627,,0.19470274448394775,,8.183631896972656,,7.688225269317627,,0.19783946871757507,,8.34504508972168,,6.3144965171813965,,0.19301174581050873,,7.509144306182861,,7.236559867858887,,0.19358707964420319,,8.041956901550293,,6.996417999267578,,0.19633892178535461,,7.804774761199951,,7.056469440460205,,0.19412927329540253,,7.990764617919922,,0.1949348747730255,,,2.467571258544922,3.320059299468994,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,459,,5.837959289550781,,11.56300163269043,,5.095231533050537,,0.17622210085391998,,6.296496868133545,,5.072821140289307,,0.17785383760929108,,6.5200676918029785,,4.977512359619141,,0.17493845522403717,,6.138031482696533,,5.232380390167236,,0.17585119605064392,,6.467138290405273,,4.953282356262207,,0.17715980112552643,,6.4013495445251465,,5.4830498695373535,,0.17584863305091858,,6.524372577667236,,0.17631234228610992,,,2.456310987472534,3.2687313556671143,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,469,,5.196480751037598,,10.138139724731445,,5.34711217880249,,0.1796979010105133,,6.8572163581848145,,5.392237663269043,,0.18100453913211823,,6.70680046081543,,4.915440082550049,,0.17912229895591736,,6.315968990325928,,5.306181907653809,,0.1808156818151474,,6.687652111053467,,5.537374496459961,,0.17986145615577698,,6.84346342086792,,5.641994476318359,,0.18104635179042816,,6.776726722717285,,0.18025802075862885,,,1.9600986242294312,2.981559991836548,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,479,,5.187016487121582,,10.705436706542969,,5.852255344390869,,0.16383735835552216,,6.842807769775391,,6.488330364227295,,0.1709689050912857,,7.114283084869385,,5.554828643798828,,0.16282157599925995,,6.624202728271484,,6.141417980194092,,0.16479814052581787,,7.010538101196289,,6.011231422424316,,0.16662649810314178,,6.853035926818848,,5.840487957000732,,0.16632789373397827,,6.825135707855225,,0.1658967286348343,,,2.4196808338165283,3.0987398624420166,,,,,,,,,,,,,,,,,,,,,,,,,,,
