steps,grad_similarity
9899,-0.01984538
9900,-0.007682454
9901,-0.015793717
9902,0.007993062
9903,-0.00929822
9904,-0.001862458
9905,0.008713335
9906,0.015106261
9907,-0.00296216
9908,0.017934743
9909,0.030667827
9910,-0.001167042
9911,0.005242379
9912,-0.013205969
9913,0.00883079
9914,0.02326759
9915,0.014635512
9916,-0.020541025
9917,-0.015075417
9918,-0.007474153
9919,0.002560816
9920,-0.008531737
9921,0.003742625
9922,0.005097045
9923,0.00026502
9924,-0.001994929
9925,0.00187537
9926,0.00352509
9927,0.038329709
9928,0.004991137
9929,0.017911667
9930,0.05134951
9931,0.022743275
9932,0.003674197
9933,-0.034362301
9934,-0.014462625
9935,0.013231135
9936,0.009611447
9937,-0.007419221
9938,-0.049384199
9939,-0.024468997
9940,-0.003924921
9941,-0.003595286
9942,0.013975354
9943,-0.000740719
9944,0.01724432
9945,-0.004635416
9946,-0.001200758
9947,-0.010053042
9948,-0.003513624
9949,0.053154618
9950,-0.04487757
9951,-0.042475805
9952,-0.007652272
9953,0.009379933
9954,-0.001177195
9955,0.020893553
9956,0.000284155
9957,0.004178528
9958,-0.017906444
9959,-0.004605062
9960,-0.020651633
9961,0.030775996
9962,-0.0046631
9963,-0.016875232
9964,0.02083334
9965,-0.00698365
9966,-0.000817076
9967,-0.003096301
9968,-0.026260946
9969,0.027194692
9970,0.018429657
9971,0.006953638
9972,-0.016728399
9973,-0.030294368
9974,0.013162396
9975,-0.011963501
9976,0.00705137
9977,0.014849686
9978,0.019790791
9979,0.00802132
9980,-0.006430946
9981,-0.031734541
9982,-0.000751474
9983,0.004927713
9984,0.01663108
9985,0.016295454
9986,-0.021713279
9987,0.023308676
9988,-0.021222414
9989,-0.001276616
9990,-0.002363197
9991,-0.012018475
9992,-0.001528422
9993,-0.010174179
9994,-0.034696504
9995,-0.015963247
9996,0.007882956
9997,-0.04964928
9998,-0.000226578
9999,0.024711166
10000,0.000320572
10001,-0.008093917
10002,-0.046227101
10003,0.012367164
10004,-0.004130666
10005,0.014307251
10006,-0.01224553
10007,-0.005987244
10008,-0.010475177
10009,-0.00521648
10010,0.010145137
10011,
10012,
10013,0.014125434
10014,0.011128916
10015,0.01081592
10016,0.003847784
10017,-0.008874446
10018,-0.020710973
10019,0.00901984
10020,0.040972672
10021,0.008719646
10022,0.014814351
10023,-0.035012033
10024,-0.015963752
10025,0.020929841
10026,0.032917183
10027,0.007590496
10028,-0.00199657
10029,-0.001084039
10030,0.008740607
10031,-0.026380241
10032,-0.018953601
10033,-0.010055456
10034,0.011571618
10035,0.041738041
10036,0.009228777
10037,-0.003317498
10038,-0.019933924
10039,0.023280257
10040,-0.010110462
10041,0.007363337
10042,0.027861312
10043,-0.004541284
10044,-0.013187824
10045,-0.017371796
10046,0.001241211
10047,-0.039948855
10048,-0.019227905
10049,0.063657448
10050,-0.004451729
10051,-0.055693779
10052,-0.011449877
10053,0.023597818
10054,0.026839264
10055,-0.002092829
10056,-0.009706751
10057,0.015939346
10058,0.012908868
10059,2.25E-05
10060,0.006334125
10061,-0.007033148
10062,-0.005186495
10063,-0.000760039
10064,-0.002876988
10065,0.013003691
10066,0.004381504
10067,0.023005931
10068,-0.016089926
10069,0.027863758
10070,-0.00915752
10071,-0.002843195
10072,0.009423464
10073,0.009125851
10074,-0.014342661
10075,0.008565971
10076,-0.018683922
10077,0.001746021
10078,-0.001473829
10079,-0.009536879
10080,-0.014639698
10081,0.002654023
10082,-0.012668473
10083,0.010791206
10084,-0.006833919
10085,0.012762441
10086,0.007807235
10087,0.017182034
10088,-0.010320248
10089,-0.022671534
10090,-0.036912117
10091,-0.018215738
10092,-0.030495699
10093,0.013979185
10094,-0.004312497
10095,-0.022763036
10096,-0.005245247
10097,-0.008241013
10098,-0.004909285
10099,0.005274865
10100,-0.006243664
10101,0.001173057
10102,-0.003503329
10103,0.006277479
10104,0.004192842
10105,-0.013238978
10106,-0.041625004
10107,-0.005263651
10108,0.012328324
10109,0.032544486
10110,0.070315719
10111,-0.00024753
10112,-0.026783472
10113,0.00516647
10114,-0.007552859
10115,-0.007324911
10116,0.01204311
10117,0.017784715
10118,0.004069236
10119,-0.015771532
10120,-0.024838869
10121,-0.01096883
10122,-0.014796875
10123,-0.020270921
10124,0.003049589
10125,-0.006460099
10126,-0.002256582
10127,-0.011984115
10128,0.029891962
10129,0.026040539
10130,0.035824675
10131,0.012954488
10132,-0.003466902
10133,-0.022073627
10134,-0.015529582
10135,-0.011097686
10136,-0.012774705
10137,0.014058465
10138,0.009809298
10139,-0.047516137
10140,-0.004264988
10141,0.015391422
10142,0.022907043
10143,0.039688032
10144,0.010172931
10145,-0.022716809
10146,-0.016441215
10147,-0.024448011
10148,-0.013818147
10149,0.004971152
10150,0.030671032
10151,0.021434488
10152,0.021245286
10153,-0.002219378
10154,-0.003832944
10155,0.004349126
10156,0.01835593
10157,-0.009438741
10158,0.001817502
10159,-0.015273491
10160,-0.009223609
10161,-0.028435862
10162,-0.031145494
10163,-0.011407788
10164,0.008215685
10165,0.020267133
10166,0.012023876
10167,-0.004772724
10168,0.000916029
10169,0.024088182
10170,0.009550252
10171,-0.000803512
10172,-0.009774863
10173,-0.012005737
10174,0.011505505
10175,0.068443552
10176,0.002988914
10177,-0.009772612
10178,-0.020415755
10179,-0.018011142
10180,-0.007167869
10181,-0.028954659
10182,-0.047337551
10183,-0.012702497
10184,-0.003398667
10185,-0.022872424
10186,-0.064873502
10187,0.009527659
10188,0.059846964
10189,0.000902643
10190,-0.032465328
10191,-0.021651199
10192,-0.00750096
10193,0.008043708
10194,0.041780483
10195,0.025502644
10196,-0.02930492
10197,-0.011787768
10198,-0.010266639
10199,0.013138157
10200,-0.017348628
10201,-0.023325073
10202,-0.002855522
10203,0.000523431
10204,-0.020723924
10205,-0.020908374
10206,-0.022155501
10207,-0.008386887
10208,-0.01021028
10209,0.00059241
10210,-0.001319438
10211,0.01052853
10212,-0.023683894
10213,0.056863539
10214,-0.007442108
10215,-0.008931156
10216,-0.003608462
10217,-0.030937225
10218,0.000863523
10219,0.003995273
10220,0.000996644
10221,-0.022832759
10222,0.008434004
10223,0.002791131
10224,-0.011510339
10225,0.001754
10226,-0.031705189
10227,-0.018674096
10228,-0.034564376
10229,0.0150874
10230,0.00202883
10231,-0.007615909
10232,-0.002463433
10233,0.014128915
10234,0.02109151
10235,0.009243379
10236,0.028979544
10237,-0.00232337
10238,0.011263349
10239,0.022003748
10240,0.014322773
10241,0.046412099
10242,-0.005058623
10243,-0.010752782
10244,-0.025289319
10245,-0.006757197
10246,-0.005290385
10247,0.009670972
10248,-0.023978682
10249,0.002865344
10250,-0.030400289
10251,-0.01509157
10252,-0.026383338
10253,-0.025988279
10254,-0.033037592
10255,0.016297905
10256,0.007990768
10257,-0.002076983
10258,-0.007305137
10259,-0.014473713
10260,0.008500587
10261,0.002428846
10262,0.024691304
10263,0.013777129
10264,0.017726693
10265,-0.010398386
10266,-0.014444255
10267,-0.004735527
10268,-0.010845377
10269,0.02908084
10270,0.016106628
10271,0.002574438
10272,0.006358584
10273,0.01364941
10274,0.000465588
10275,-0.030252209
10276,-0.010322094
10277,-0.012693734
10278,-0.023919543
10279,-0.017562099
10280,-0.005209611
10281,0.002362413
10282,0.009025898
10283,0.010971545
10284,-0.045749377
10285,-0.021833753
10286,0.015150606
10287,-0.043213066
10288,0.012196655
10289,-0.051467232
10290,0.003515172
10291,9.29E-05
10292,0.029558355
10293,-0.009486296
10294,-0.010276251
10295,-0.009715101
10296,0.025040759
10297,0.03379323
10298,0.005816904
10299,-0.007127549
10300,-0.00139243
10301,-0.033102166
10302,-0.024032475
10303,0.02543819
10304,0.009462637
10305,-0.020866929
10306,-0.004850851
10307,0.001818625
10308,0.010741773
10309,0.004779102
10310,0.002820717
10311,-0.003124459
10312,-0.017713474
10313,-0.005420317
10314,-0.00315852
10315,-0.022656491
10316,-0.01007167
10317,-0.036123317
10318,-0.026697719
10319,-0.012825399
10320,0.003686602
10321,0.014153175
10322,-0.019589262
10323,0.005886809
10324,-0.018292572
10325,-0.019091176
10326,0.008701509
10327,0.021806557
10328,0.003752676
10329,-0.012160568
10330,-0.009937179
10331,0.020803971
10332,0.00216091
10333,0.00506985
10334,-0.002115273
10335,-0.002297447
10336,-0.007955275
10337,-0.000791778
10338,0.017807702
10339,-0.008001506
10340,-0.016691996
10341,0.008430864
10342,-0.032780748
10343,-0.008942695
10344,-0.011184185
10345,-0.010541717
10346,0.012512528
10347,-0.01520415
10348,0.011066027
10349,0.033174545
10350,0.00140959
10351,0.00417373
10352,0.002800074
10353,0.016210871
10354,0.028111162
10355,-0.000226888
10356,-0.035204168
10357,0.01104992
10358,-0.001243342
10359,0.016922517
10360,-0.018371813
10361,-0.008734331
10362,0.033341009
10363,-0.014106202
10364,-0.027324578
10365,-0.020714356
10366,-0.014956165
10367,-0.01721493
10368,0.005231373
10369,0.014785043
10370,-0.014834006
10371,0.015447079
10372,-0.005846253
10373,-0.005645155
10374,-0.032854691
10375,0.010827103
10376,0.01113202
10377,0.000518055
10378,0.001468268
10379,-0.022891
10380,-0.028738435
10381,0.001981113
10382,0.001253493
10383,-0.006611059
10384,0.01354154
10385,-0.024112308
10386,0.009088777
10387,-0.021936435
10388,0.003874865
10389,-0.007750279
10390,-0.002459267
10391,0.021556066
10392,0.009177799
10393,-0.003761981
10394,-0.039308045
10395,-0.001894757
10396,0.003434457
10397,0.02110528
10398,0.033373598
10399,-0.011191741
10400,0.015162721
10401,0.02426886
10402,0.00747767
10403,-0.001656235
10404,-0.000839392
10405,0.036191076
10406,0.011164929
10407,0.003638147
10408,0.019356381
10409,-0.029292522
10410,-0.010826938
10411,0.021345314
10412,0.002312124
10413,-0.001164075
10414,-0.059422228
10415,0.049943462
10416,0.048655003
10417,0.012029748
10418,-0.005298277
10419,-0.01056572
10420,0.009340634
10421,-0.016652059
10422,-0.016083812
10423,-0.015939057
10424,-0.031985428
10425,0.026503645
10426,0.040573072
10427,-0.000449857
10428,-0.003584089
10429,0.020584935
10430,-0.025532413
10431,0.015246806
10432,0.015486124
10433,0.023686685
10434,-0.009650705
10435,-0.040523909
10436,-0.007506832
10437,-0.030994659
10438,-0.00018424
10439,-0.002262316
10440,-0.003092473
10441,0.00727515
10442,0.023520892
10443,-0.008427798
10444,-0.056882627
10445,-0.014361753
10446,-0.015699951
10447,-0.026271893
10448,0.023460671
10449,-0.027447296
10450,0.038920991
10451,0.007551604
10452,0.001719398
10453,0.021859715
10454,0.005543373
10455,0.024341539
10456,0.046882603
10457,-0.000282594
10458,-0.014709697
10459,-0.007689272
10460,-0.014952929
10461,0.031780418
10462,0.034704577
10463,-0.002724395
10464,-0.001502031
10465,-0.01235454
10466,-0.010273796
10467,-0.027879313
10468,-0.021691449
10469,0.004972203
10470,0.003706803
10471,0.035833016
10472,-0.005933922
10473,0.010219303
10474,-0.022307804
10475,0.020863539
10476,0.001241663
10477,-0.043048851
10478,-0.005131831
10479,0.003522086
10480,0.000780723
10481,0.004524774
10482,0.009126208
10483,0.031874642
10484,-0.010437187
10485,0.001537888
10486,0.013827219
10487,0.010507093
10488,0.027071729
10489,-0.025618676
10490,-0.040287923
10491,-0.016588192
10492,0.001259561
10493,-0.004208766
10494,0.018164888
10495,-0.02056087
10496,0.016169878
10497,0.026116528
10498,0.020531932
10499,-0.007031546
10500,-0.031573724
10501,-0.014826501
10502,0.032568071
10503,0.004856154
10504,0.010224088
10505,0.024756961
10506,0.023150017
10507,0.036245037
10508,-0.01254485
10509,0.000743148
10510,0.002695271
10511,-0.0082109
10512,0.031170558
10513,0.013186774
10514,0.006963504
10515,-0.053316999
10516,0.039321344
10517,0.020289211
10518,-0.01185834
10519,-0.022295617
10520,0.001452412
10521,-0.012253607
10522,0.00609532
10523,0.008824511
10524,-0.007957982
10525,-0.006397895
10526,0.010606307
10527,0.000760298
10528,-0.016073201
10529,-0.043485366
10530,-0.015686233
10531,-0.000816422
10532,-0.01284693
10533,0.025091991
10534,-0.010381077
10535,-0.000844233
10536,0.005219053
10537,0.006263662
10538,-0.028379446
10539,0.004840235
10540,-0.004920231
10541,-0.069555171
10542,-0.011519963
10543,0.004801037
10544,0.001335057
10545,-0.006011587
10546,0.016842062
10547,-0.000874172
10548,0.018654445
10549,-0.01414773
10550,0.012704398
10551,0.034655638
10552,0.025383778
10553,-0.035907
10554,-0.022483209
10555,0.011970792
10556,0.001567301
10557,-0.005043708
10558,-0.000638488
10559,0.006360474
10560,0.025375241
10561,0.006058713
10562,0.016809156
10563,-0.020779101
10564,0.00247194
10565,-0.003205149
10566,0.012856674
10567,0.003248574
10568,-0.0118302
10569,-0.008914778
10570,0.000633692
10571,0.013492145
10572,0.010592532
10573,-0.026600277
10574,-0.025241634
10575,0.000619638
10576,-0.001960327
10577,-0.009928933
10578,-0.014983458
10579,-0.026075449
10580,0.015321155
10581,-0.012799029
10582,0.015570155
10583,0.013803813
10584,-0.008089685
10585,-0.029229876
10586,-0.018257003
10587,0.002937098
10588,0.00564381
10589,0.023685152
10590,-0.019213594
10591,-0.005650118
10592,-0.015931496
10593,-0.005071363
10594,0.017972702
10595,-0.018327203
10596,0.009534712
10597,-0.049207807
10598,-0.021582179
10599,-0.003259693
10600,-0.008929337
10601,-0.002544335
10602,-0.005734919
10603,-0.017121438
10604,-0.005544796
10605,0.012648051
10606,-0.010709212
10607,-0.007488676
10608,-0.004355715
10609,0.016010618
10610,0.010918558
10611,-0.005964844
10612,-0.025340533
10613,0.018694503
10614,-0.012890234
10615,-0.013216181
10616,-0.004921135
10617,0.01885085
10618,-0.005986487
10619,3.60E-05
10620,0.011050062
10621,0.008159375
10622,0.015702577
10623,0.006988388
10624,-0.012558433
10625,0.038178951
10626,0.000651418
10627,0.020915126
10628,0.028869556
10629,-0.033463445
10630,-0.027975187
10631,7.48E-05
10632,-0.030321147
10633,0.014097844
10634,0.005460551
10635,0.017167093
10636,0.027614634
10637,0.014044269
10638,0.020670434
10639,0.004333412
10640,-0.016421599
10641,-0.007106688
10642,-0.027776612
10643,-0.008821655
10644,0.002762504
10645,-0.001761645
10646,0.002444427
10647,0.009592277
10648,0.012148844
10649,0.024612779
10650,-0.034134649
10651,-0.050969232
10652,0.011759676
10653,0.026125029
10654,-0.009652612
10655,-0.018393209
10656,-0.014906114
10657,-0.015718577
10658,0.008153825
10659,-0.019695794
10660,-0.011031443
10661,0.008070614
10662,-0.0016326
10663,0.013386289
10664,0.006647782
10665,-0.02229408
10666,-0.004852558
10667,-0.00408829
10668,0.00351969
10669,0.013579145
10670,-0.01248133
10671,-0.012757759
10672,-0.000336826
10673,0.008509857
10674,0.006731829
10675,0.032134827
10676,-0.011822797
10677,0.016898606
10678,0.00999359
10679,-0.016847923
10680,-0.015871691
10681,-0.001938924
10682,0.018355746
10683,0.000784965
10684,0.000689801
10685,0.018841965
10686,-0.045809623
10687,-0.010480242
10688,-0.000471032
10689,0.008392082
10690,-0.019836394
10691,-0.00074343
10692,-0.000284752
10693,0.019340772
10694,0.054372065
10695,-0.017953649
10696,-0.006074771
10697,-0.031398967
10698,0.02211803
10699,-0.005554041
10700,0.034186054
10701,0.003547495
10702,0.011584283
10703,0.00582665
10704,0.005865187
10705,-0.028477527
10706,-0.004849466
10707,-0.02873636
10708,-0.023939764
10709,-0.014211742
10710,-0.009476217
10711,-0.005921696
10712,-0.019057525
10713,0.017153777
10714,-0.02275935
10715,0.006190482
10716,0.014962149
10717,0.026449626
10718,-0.002132023
10719,-0.019240024
10720,-0.003424724
10721,-0.000511428
10722,0.00852291
10723,0.048326433
10724,0.015002341
10725,0.025257815
10726,0.02605398
10727,-0.017262395
10728,0.002155425
10729,-0.038354613
10730,-0.015281796
10731,0.007161365
10732,-0.009509293
10733,-0.013686827
10734,-0.01162252
10735,-0.004510786
10736,0.026464093
10737,-0.021919392
10738,-0.010575255
10739,0.001503291
10740,-0.046515334
10741,-0.018353062
10742,0.000917505
10743,-0.036060099
10744,0.01890786
10745,0.000324598
10746,-0.055217087
10747,-0.01327002
10748,-0.035349369
10749,-0.019809341
10750,-0.005173063
10751,-0.001871617
10752,0.016243281
10753,-0.002878649
10754,0.003834287
10755,-0.045486841
10756,-0.01300391
10757,-0.041641995
10758,0.010705646
10759,0.011741088
10760,0.024745891
10761,0.017695144
10762,-0.047498953
10763,0.014610183
10764,0.005360967
10765,-0.010144475
10766,-0.013006097
10767,-0.002937946
10768,-0.011031975
10769,-0.035041858
10770,0.017337117
10771,-0.008576646
10772,-0.019949187
10773,0.009592546
10774,0.002326777
10775,0.029956751
10776,0.003842164
10777,-0.017819827
10778,-0.024922715
10779,-0.022252167
10780,-0.012470284
10781,-0.01290438
10782,0.003968427
10783,0.039445922
10784,0.047554441
10785,-0.031706218
10786,0.000798524
10787,0.029095082
10788,0.014886508
10789,0.01375725
10790,-0.003243187
10791,-0.040079512
10792,-0.015023375
10793,-0.011697778
10794,-0.057131093
10795,0.036356959
10796,-0.011102339
10797,0.006977915
10798,-0.030699842
10799,0.000378985
10800,0.042230509
10801,-0.01955574
10802,-0.029347615
10803,-0.020917919
10804,-0.052488178
10805,-0.007158935
10806,0.009528783
10807,0.030109879
10808,0.020350855
10809,-0.025124965
10810,-0.015719851
10811,0.006601976
10812,0.004687007
10813,-0.015863849
10814,-0.045845073
10815,-0.022622226
10816,0.030895986
10817,-0.019184453
10818,-0.016774449
10819,-0.017405115
10820,-0.016957954
10821,-0.036755629
10822,0.012831546
10823,0.065786183
10824,0.019240044
10825,0.02307054
10826,0.03212228
10827,-0.005643404
10828,0.022298809
10829,-0.027451193
10830,-0.018346613
10831,-0.009740809
10832,-0.021748442
10833,-0.032772541
10834,-0.005532605
10835,0.027595015
10836,0.010919105
10837,-0.02230335
10838,0.021690704
10839,0.000713508
10840,0.000683584
10841,0.007043409
10842,-0.024384841
10843,-0.026662888
10844,-0.03239166
10845,-0.008696038
10846,-0.000816695
10847,0.004435185
10848,0.011850764
10849,0.031074392
10850,0.008796474
10851,0.025159564
10852,-0.020229973
10853,-0.008704711
10854,0.022648228
10855,-0.03457839
10856,-0.039767638
10857,-0.015029605
10858,0.01130252
10859,-0.004169059
10860,0.011061921
10861,-0.019441642
10862,-0.005026789
10863,-0.005708032
10864,-0.015695466
10865,0.012042774
10866,-0.007996951
10867,-0.0075556
10868,-0.00377259
10869,0.017283935
10870,0.012405965
10871,0.027678417
10872,0.003282291
10873,0.004038049
10874,-0.018444296
10875,-0.014022996
10876,0.001580023
10877,-0.006658948
10878,0.019750528
10879,0.011985871
10880,0.003952589
10881,-0.027976522
10882,0.0251013
10883,0.003909633
10884,0.001192265
10885,-0.016361624
10886,-0.015980404
10887,-0.004210879
10888,-0.006592054
10889,-0.010817563
10890,-0.038419548
10891,-0.003820878
10892,0.000683614
10893,-0.040102329
10894,-0.014827838
10895,-0.032701619
10896,0.004450189
10897,-0.00066486
10898,0.004240036
10899,0.013160009
10900,0.018749047
10901,-0.005147307
10902,-0.017274115
10903,-0.024684379
10904,0.008156542
10905,0.017299822
10906,-0.015069427
10907,-0.01669069
10908,-0.014496091
10909,-0.009005215
10910,-0.050433364
10911,-0.018582167
10912,0.009474776
10913,-0.005252765
10914,0.02076564
10915,-0.0101921
10916,-0.002221019
10917,-0.008103493
10918,0.017017405
10919,-0.015697747
10920,-0.016445447
10921,-0.008376557
10922,-0.018524984
10923,0.012457365
10924,0.01328446
10925,-0.022226442
10926,-0.035422225
10927,-0.004953405
10928,-0.005991415
10929,0.01849705
10930,0.033294544
10931,0.012373047
10932,0.010117999
10933,-0.023458695
10934,0.000583071
10935,-0.040626429
10936,-0.010027495
10937,-9.78E-05
10938,0.010693773
10939,-0.018361093
10940,-0.010254738
10941,0.003666892
10942,-0.004576836
10943,0.059122995
10944,0.031519283
10945,-0.024678716
10946,0.008250671
10947,0.00581336
10948,0.008325822
10949,0.005123226
10950,-0.003584528
10951,-0.025949042
10952,0.016696231
10953,-0.012757814
10954,-0.01074878
10955,0.000155457
10956,0.043728184
10957,0.029254774
10958,0.024149273
10959,0.016503716
10960,0.009852891
10961,0.002416914
10962,0.000602954
10963,-0.013158374
10964,-0.010857398
10965,0.001903456
10966,0.012353706
10967,0.006490728
10968,0.017440334
10969,-0.020335037
10970,-0.010542658
10971,0.012779881
10972,-0.032724109
10973,-0.003536665
10974,-0.003410789
10975,-0.025995623
10976,0.008220912
10977,0.010357865
10978,0.011297951
10979,0.007101804
10980,0.02525148
10981,0.028876858
10982,0.042645089
10983,0.043866958
10984,0.011584349
10985,0.010723668
10986,-0.03338369
10987,0.018753693
10988,0.003996102
10989,0.005297076
10990,-0.000689631
10991,-0.031164145
10992,-0.03319139
10993,0.000220129
10994,0.002382217
10995,0.003767314
10996,0.002786953
10997,0.009106842
10998,-0.042047143
10999,-0.001295556
11000,0.006673353
11001,-0.005905556
11002,0.000183942
11003,0.008871727
11004,0.013971502
11005,0.019589461
11006,-0.015722092
11007,0.042986486
11008,-0.019038182
11009,0.036603298
11010,0.002683727
11011,-0.01737475
11012,0.018442316
11013,0.014651517
11014,-0.001554045
11015,0.025931377
11016,0.055423889
11017,0.023454113
11018,-0.00647921
11019,0.000906476
11020,-0.013012628
11021,0.001742337
11022,0.001134803
11023,0.018360652
11024,-0.001616392
11025,-0.028716965
11026,-0.009610511
11027,-0.005720154
11028,-0.012657629
11029,0.007644785
11030,0.00972766
11031,-0.004334274
11032,0.002709741
11033,-0.042781718
11034,-0.021683846
11035,0.051110756
11036,0.035170738
11037,0.008659305
11038,0.004235071
11039,0.012710445
11040,-0.016289046
11041,-0.002433985
11042,0.032748561
11043,-0.005275247
11044,0.049433317
11045,-0.003010331
11046,-0.009090357
11047,0.014795479
11048,0.017496105
11049,0.002105888
11050,-0.00892962
11051,-0.001557421
11052,-0.031259362
11053,0.00053919
11054,-0.018185042
11055,-0.001902342
11056,0.017817013
11057,-0.006486563
11058,-0.007910245
11059,-0.020738563
11060,0.004922944
11061,-0.01410614
11062,-0.017371638
11063,-0.006982862
11064,-0.007512067
11065,0.013797908
11066,0.011678196
11067,-0.003729953
11068,0.004297781
11069,-0.011779328
11070,-0.037865445
11071,-0.008539118
11072,0.003172844
11073,-0.005859653
11074,-0.005661697
11075,0.005996681
11076,-0.050171159
11077,-0.014654668
11078,-0.026120896
11079,0.001036987
11080,0.001686531
11081,-0.001598191
11082,0.002049913
11083,-0.001152249
11084,0.02145269
11085,-0.048782606
11086,-0.013343915
11087,-0.051610675
11088,0.011361752
11089,-0.000795976
11090,0.028484857
11091,0.002891687
11092,-0.020841759
11093,-0.009475361
11094,0.019846622
11095,0.038028192
11096,0.004593513
11097,-0.00463983
11098,-0.034837272
11099,-0.013802815
11100,-0.007384135
11101,0.011301062
11102,-0.017441368
11103,-0.031260826
11104,-0.014901697
11105,-0.007761356
11106,-0.02484546
11107,-0.013747947
11108,-0.000511563
11109,0.00580943
11110,0.000785772
11111,-0.000925596
11112,0.012572889
11113,-0.013379055
11114,-0.019503366
11115,-0.009076974
11116,0.009903533
11117,-0.034868594
11118,-0.027047904
11119,0.004843967
11120,0.010114934
11121,0.002853873
11122,-0.017507337
11123,-0.033721324
11124,0.001506468
11125,-0.009886058
11126,0.000215802
11127,0.004337036
11128,0.016248655
11129,0.014362859
11130,-0.000824982
11131,0.011324235
11132,0.005324695
11133,0.002949853
11134,0.012871212
11135,-0.006599056
11136,0.027800407
11137,-0.010829772
11138,-0.009635235
11139,-0.026393218
11140,-0.016623592
11141,0.001329308
11142,-0.002487131
11143,0.007675186
11144,0.000556962
11145,-0.001355545
11146,0.001315178
11147,0.022015339
11148,-0.000986169
11149,0.00990364
11150,0.008324753
11151,0.030952156
11152,0.009865113
11153,-0.003051776
11154,0.000257654
11155,-0.000842422
11156,-0.010874067
11157,-0.040191639
11158,-0.033114526
11159,-0.033272576
11160,0.01873086
11161,-0.030736858
11162,-0.010756404
11163,0.053085253
11164,0.015925812
11165,0.015508586
11166,-0.002709822
11167,-0.004992145
11168,0.010700037
11169,-0.025331838
11170,-0.001265274
11171,0.033427868
11172,0.030471148
11173,0.014004702
11174,0.01432267
11175,0.003540558
11176,-0.008851987
11177,-0.004057462
11178,-0.050543938
11179,0.003115622
11180,-0.003798846
11181,0.019340118
11182,-0.003327048
11183,-0.00998009
11184,-0.013569875
11185,0.010546363
11186,-0.026865328
11187,0.006126908
11188,-0.005027567
11189,0.013028051
11190,0.009659034
11191,0.035877053
11192,-0.021217506
11193,-0.03667222
11194,-0.012076689
11195,0.035651207
11196,0.035839908
11197,-0.009217539
11198,-0.016725477
11199,-0.039605811
11200,-0.008460397
11201,-0.006448037
11202,-0.020763883
11203,0.000787012
11204,-0.018785695
11205,0.000396353
11206,-0.00568865
11207,0.001325974
11208,0.018183621
11209,0.031949449
11210,-0.009961325
11211,-0.04041655
11212,-0.009642169
11213,-0.011477162
11214,0.000260996
11215,2.80E-05
11216,-0.003737579
11217,-0.002265688
11218,-0.013376466
11219,0.025009668
11220,0.013555626
11221,-0.004565353
11222,-0.003013974
11223,0.001564675
11224,-0.007476634
11225,0.014267475
11226,0.038396142
11227,0.000720826
11228,-0.010090224
11229,0.008307086
11230,-0.031523392
11231,0.001930899
11232,-0.00897102
11233,-0.001374324
11234,-0.012557342
11235,-0.012501236
11236,0.005389661
11237,0.012427024
11238,-0.001737589
11239,0.018134916
11240,-0.01295726
11241,-0.009018031
11242,0.008623159
11243,-0.023298411
11244,-0.060001642
11245,0.026181716
11246,-0.006726179
11247,-0.00472137
11248,-0.022143032
11249,-0.007270957
11250,0.013700196
11251,0.023493344
11252,0.01325462
11253,-0.026833763
11254,-0.007671031
11255,0.00588833
11256,0.012281082
11257,-0.02373735
11258,0.008069141
11259,0.009005053
11260,-0.00938934
11261,0.013041923
11262,
11263,
11264,-0.007837121
11265,-0.009986198
11266,-0.017585844
11267,-0.034994148
11268,0.018310107
11269,-0.010541907
11270,-0.014854996
11271,0.061808307
11272,0.024255378
11273,-0.033533283
11274,0.034684043
11275,0.015412046
11276,0.004860399
11277,-0.008720728
11278,0.007952979
11279,-0.006862007
11280,-0.058528643
11281,-0.006795082
11282,0.00084936
11283,0.014850944
11284,0.011435063
11285,-0.023402341
11286,0.000253708
11287,-0.014526807
11288,0.061259348
11289,-0.020845108
11290,-0.001152985
11291,-0.008490751
11292,-0.009457852
11293,-0.020793781
11294,0.029026106
11295,0.0271316
11296,-0.017877331
11297,-0.002243771
11298,-0.011990665
11299,-0.006955995
11300,0.004646354
11301,-0.001340819
11302,-0.010448721
11303,0.002958095
11304,-0.017213609
11305,0.004700026
11306,-0.010747834
11307,-0.023962343
11308,-0.007016492
11309,-0.001531446
11310,-0.005151321
11311,0.012651232
11312,0.009906005
11313,0.046347752
11314,0.008362263
11315,0.004114387
11316,-0.002086298
11317,0.012017667
11318,0.007022089
11319,0.038749658
11320,0.028464971
11321,0.014408606
11322,-0.008014407
11323,-0.018521683
11324,-0.007038598
11325,-0.004177209
11326,-0.003722303
11327,0.020690063
11328,0.006959603
11329,6.00E-05
11330,-0.009581588
11331,-0.008875343
11332,-0.023996726
11333,-0.036929514
11334,0.002060172
11335,-0.004602952
11336,0.004613517
11337,0.016657405
11338,-0.0095018
11339,-0.013264347
11340,-0.002888088
11341,0.014637487
11342,0.031510659
11343,0.001075109
11344,0.009338956
11345,-0.029312028
11346,-0.007718713
11347,-0.011299225
11348,-0.032313798
11349,0.00254669
11350,0.021093747
11351,-0.015730577
11352,0.015859073
11353,0.023186235
11354,-0.008147532
11355,-0.014571508
11356,0.007370302
11357,0.020675022
11358,0.006499246
11359,-0.005904963
11360,-0.003643214
11361,-0.001343783
11362,-0.000109314
11363,0.007317768
11364,0.008674936
11365,0.059165251
11366,0.010576229
11367,0.017455097
